Name,Jersey #,Team,Opponent,didWin,Date,MIN,OREB,DREB,REB,AST,STL,BLK,TO,PF,FGM,FGA,3PM,3PA,FTM,FTA,efg%,PTS,FantasyPts,isWCC
Paige Lofing,#1,Gonzaga Bulldogs,Missouri State Bears,1,12/19/25,6,0,0,0,0,0,0,1,1,1,2,1,1,0,0,0.75,3,4,True
Teryn Gardner,#24,Gonzaga Bulldogs,Missouri State Bears,1,12/19/25,19,1,1,2,0,0,0,0,1,2,5,2,3,0,0,0.6,6,12,True
Christabel Osarobo,#12,Gonzaga Bulldogs,Missouri State Bears,1,12/19/25,8,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0.0,0,2,True
Lainie Douglas,#2,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,18,1,1,2,0,0,1,0,3,4,7,0,0,0,0,0.571,8,18,False
Faith Lee,#11,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,15,0,2,2,0,0,0,2,2,0,4,0,0,0,0,0.0,0,-7,False
Maycee James,#13,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,29,1,1,2,0,1,0,2,1,1,4,1,1,2,2,0.375,5,7,False
Kaemyn Bekemeier,#24,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,33,0,7,7,0,2,0,5,2,4,12,0,2,4,5,0.333,12,12,False
Cady Pauley,#32,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,31,2,2,4,0,0,0,1,1,3,10,0,3,7,8,0.3,13,13,False
Maiesha Washington,#15,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,30,2,0,2,3,1,0,3,3,2,6,0,0,2,2,0.333,6,14,False
Blake O'Grady,#33,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Tyra Robinson,#12,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Audrey Hopkins,#31,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,4,0,1,1,1,0,0,0,0,0,0,0,0,0,0,,0,4,False
Kendal Brueggen,#3,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,14,1,0,1,1,0,0,0,1,2,5,1,3,0,0,0.5,5,10,False
JaNyla Bush,#1,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,12,0,1,1,2,0,0,1,0,0,2,0,0,0,0,0.0,0,2,False
Zoe Canfield,#5,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,10,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-1,False
Angel Scott,#20,Missouri State Bears,Gonzaga Bulldogs,0,12/19/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
Addison Harris,#33,Montana State Bobcats,Oregon State Beavers,0,12/19/25,28,4,0,4,2,2,0,2,3,4,14,0,2,0,0,0.286,8,16,False
Ella Johnson,#5,Montana State Bobcats,Oregon State Beavers,0,12/19/25,33,0,4,4,3,0,0,1,1,3,8,3,6,0,0,0.562,9,22,False
Jamison Philip,#12,Montana State Bobcats,Oregon State Beavers,0,12/19/25,33,1,4,5,3,4,0,2,4,5,11,1,6,3,5,0.5,14,37,False
Taylee Chirrick,#44,Montana State Bobcats,Oregon State Beavers,0,12/19/25,30,4,4,8,0,2,0,3,4,3,14,1,6,0,0,0.25,7,6,False
Isobel Bunyan,#15,Montana State Bobcats,Oregon State Beavers,0,12/19/25,22,2,0,2,2,1,0,1,3,2,7,1,5,0,0,0.357,5,10,False
Teagan Erickson,#23,Montana State Bobcats,Oregon State Beavers,0,12/19/25,19,1,4,5,0,0,0,1,0,0,6,0,5,0,0,0.0,0,-8,False
Kadynce Couture,#24,Montana State Bobcats,Oregon State Beavers,0,12/19/25,21,1,3,4,0,0,0,1,1,3,9,2,7,0,0,0.444,8,8,False
Brianne Bailey,#21,Montana State Bobcats,Oregon State Beavers,0,12/19/25,14,2,1,3,3,2,0,1,2,0,3,0,1,0,0,0.0,0,12,False
Lizzy Williamson,#15,Oregon State Beavers,Montana State Bobcats,1,12/19/25,18,2,5,7,0,0,2,2,2,2,5,0,0,1,2,0.4,5,16,True
Ally Schimel,#4,Oregon State Beavers,Montana State Bobcats,1,12/19/25,28,0,3,3,1,0,1,2,2,2,9,1,7,2,5,0.278,7,3,True
Jenna Villa,#3,Oregon State Beavers,Montana State Bobcats,1,12/19/25,32,1,2,3,0,2,0,4,3,6,9,4,7,3,4,0.889,19,32,True
Kennedie Shuler,#1,Oregon State Beavers,Montana State Bobcats,1,12/19/25,34,2,3,5,7,4,2,4,1,3,7,0,0,3,3,0.429,9,50,True
Tiara Bolden,#0,Oregon State Beavers,Montana State Bobcats,1,12/19/25,35,0,5,5,2,0,0,6,3,3,7,1,3,0,0,0.5,7,6,True
Lara Alonso-Basurto,#22,Oregon State Beavers,Montana State Bobcats,1,12/19/25,9,1,3,4,0,0,0,0,1,0,2,0,1,1,2,0.0,1,2,True
Nene Sow,#32,Oregon State Beavers,Montana State Bobcats,1,12/19/25,21,1,6,7,0,2,4,1,0,2,2,0,0,0,4,1.0,4,30,True
Keira Lindemans,#25,Oregon State Beavers,Montana State Bobcats,1,12/19/25,15,0,0,0,2,1,0,1,1,0,2,0,1,0,0,0.0,0,5,True
Katelyn Field,#2,Oregon State Beavers,Montana State Bobcats,1,12/19/25,2,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0.0,0,-2,True
Cloe Vecina,#31,Oregon State Beavers,Montana State Bobcats,1,12/19/25,6,0,0,0,1,0,0,1,0,0,1,0,1,1,2,0.0,1,0,True
Mariona Cos-Morales,#24,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,11,0,1,1,0,1,0,1,1,0,3,0,0,0,0,0.0,0,-1,False
Nadia Bernard,#34,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,31,4,4,8,1,1,1,1,2,6,13,0,0,2,4,0.462,14,34,False
Kelly Tumlin,#3,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,21,0,3,3,0,1,0,3,1,2,4,1,2,0,0,0.625,5,6,False
Laini Dahlin,#22,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,36,2,9,11,2,0,0,0,4,3,9,2,6,1,2,0.444,9,24,False
Rita Nazario,#33,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,36,1,0,1,3,2,0,2,1,6,15,3,8,1,1,0.5,16,31,False
Maya Contreras,#23,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,0,0,False
Jite Gbemuotor,#0,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,4,1,1,2,0,0,0,0,0,1,1,0,0,0,0,1.0,2,6,False
Alondra Lizama,#10,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,,0,-2,False
Saray White,#2,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,30,0,5,5,4,0,1,2,3,5,10,1,3,3,5,0.55,14,34,False
Amya Moody,#1,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,5,1,0,1,0,0,0,1,0,0,2,0,1,0,0,0.0,0,-4,False
Erika Aspajo,#12,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,15,0,2,2,1,0,0,3,1,0,3,0,0,0,0,0.0,0,-6,False
Morgan Edwards,#4,Cal State Northridge Matadors,Pepperdine Waves,0,12/20/25,7,0,0,0,0,1,0,2,0,1,2,1,2,0,0,0.75,3,3,False
Shorna Preston,#12,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,25,4,12,16,3,2,1,3,4,5,11,2,3,1,2,0.545,13,48,True
Ellison Guiney,#2,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,22,1,1,2,2,1,0,4,1,0,8,0,6,3,4,0.0,3,-8,True
Taija Sta. Maria,#1,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,34,0,0,0,4,1,0,3,1,1,3,0,1,0,0,0.333,2,10,True
Lina Falk,#22,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,30,4,1,5,2,2,1,0,0,7,13,2,4,2,2,0.615,18,50,True
Meghan Fiso,#13,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,26,0,3,3,2,1,0,1,2,4,9,1,1,0,0,0.5,9,24,True
Zoe Shanahan,#44,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,7,1,1,2,1,0,0,2,0,1,2,0,0,0,0,0.5,2,4,True
Irune Orio,#31,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,12,1,4,5,0,1,1,0,1,1,3,0,0,3,3,0.333,5,20,True
Seleh Harmon,#30,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,23,1,2,3,1,1,0,0,1,4,10,2,7,0,0,0.5,10,20,True
Ilinca Belegante,#10,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,-1,True
Bella Green,#3,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,8,3,2,5,0,0,0,0,2,1,5,0,1,0,0,0.2,2,5,True
Ivory Finley,#0,Pepperdine Waves,Cal State Northridge Matadors,1,12/20/25,11,1,0,1,0,0,0,2,1,2,3,0,1,1,2,0.667,5,4,True
Morane Dossou,#5,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,33,1,16,17,6,1,2,4,2,7,8,0,0,1,1,0.875,15,64,False
Lucia Yenes,#24,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,31,1,1,2,3,3,1,2,4,4,9,0,2,0,2,0.444,8,27,False
Anna Csenyi,#30,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,27,1,0,1,1,0,0,1,2,2,6,2,5,0,0,0.5,6,8,False
Loes Rozing,#2,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,36,2,2,4,2,1,0,2,1,4,7,3,3,0,2,0.786,11,27,False
Imani Warren,#1,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,38,2,0,2,4,4,0,7,2,7,13,0,1,2,4,0.538,16,32,False
Senoj Jones,#33,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,9,0,0,0,1,0,0,3,4,1,1,0,0,0,0,1.0,2,0,False
Marta Guilera,#16,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,5,1,0,1,0,0,0,2,0,0,0,0,0,0,0,,0,-4,False
Nikki Stanic,#7,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,8,0,0,0,0,1,0,1,1,0,2,0,2,0,0,0.0,0,-3,False
DeAvion Wilson,#4,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,4,0,0,0,1,0,0,1,2,0,0,0,0,0,0,,0,0,False
Keira Hudson,#3,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,6,0,0,0,1,0,0,3,1,0,0,0,0,1,2,,1,-4,False
Emma Christiano,#22,New Mexico State Aggies,Saint Mary's Gaels,0,12/20/25,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,,0,-2,False
Edie Clarke,#7,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,15,1,1,2,1,3,1,5,2,1,1,0,0,0,0,1.0,2,12,True
Abigail Shoff,#5,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,21,1,5,6,0,1,0,1,2,5,10,2,4,2,2,0.6,14,29,True
Addi Wedin,#23,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,21,2,2,4,0,1,0,3,0,2,5,1,2,2,2,0.5,7,10,True
Emily Foy,#8,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,20,2,2,4,3,0,0,0,0,3,10,1,5,2,4,0.35,9,18,True
Malia Latu,#13,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,19,1,0,1,4,1,0,0,2,2,3,0,0,0,0,0.667,4,24,True
Melesungu Afeaki,#22,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,11,1,0,1,1,0,0,0,3,3,3,0,0,2,2,1.0,8,20,True
Georgia Grigoropoulou,#10,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,-2,True
Coco Urlacher,#11,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True
Mauriana Hashemian-Orr,#3,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,27,1,1,2,3,2,0,3,2,3,5,0,1,3,7,0.6,9,21,True
Amy Kurkowski,#2,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,14,2,1,3,3,1,0,0,0,1,1,0,0,0,0,1.0,2,20,True
Jada Hunter,#0,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,20,0,0,0,4,3,0,4,1,2,7,0,1,4,7,0.286,8,18,True
Ella Wedin,#33,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,14,0,0,0,0,1,0,1,1,1,5,1,5,0,0,0.3,3,0,True
Charlece Ohiaeri,#4,Saint Mary's Gaels,New Mexico State Aggies,1,12/20/25,13,1,2,3,0,3,0,0,1,1,4,1,1,1,2,0.375,4,18,True
Cristina Jones,#55,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,40,5,2,7,2,6,1,6,1,7,20,0,1,2,4,0.35,16,38,False
Nicole Steiner,#0,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,29,4,3,7,1,2,0,3,5,5,11,0,0,2,3,0.455,12,26,False
Jana Falsdottir,#4,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,14,1,2,3,0,1,0,0,3,3,6,2,3,0,0,0.667,8,20,False
Maddy Tauro,#3,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,13,0,1,1,1,1,0,1,2,2,4,0,0,0,2,0.5,4,9,False
Kya Pearson,#33,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,31,2,3,5,4,1,0,2,5,2,5,0,0,2,2,0.4,6,24,False
Talia Maxwell,#23,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,12,1,1,2,0,1,1,0,0,0,0,0,0,1,2,,1,10,False
Dylan Swindle,#10,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,24,2,0,2,2,1,0,2,4,0,10,0,2,1,2,0.0,1,-5,False
Maxine Sutisna,#5,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,17,1,0,1,1,0,0,2,2,1,5,0,3,2,4,0.2,4,-3,False
Madelynn Muniz,#22,Cal State Fullerton Titans,San Diego Toreros,0,12/20/25,20,0,0,0,0,0,0,0,0,1,6,1,6,0,0,0.25,3,-4,False
Ayla Williams,#22,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,25,2,3,5,1,0,1,2,4,2,4,0,0,2,4,0.5,6,14,True
Olivia Owens,#24,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,38,1,8,9,2,3,0,7,4,3,10,2,6,5,6,0.4,13,22,True
Lilly Amor,#3,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,16,0,2,2,2,2,0,0,0,2,3,1,2,0,0,0.833,5,24,True
Kylie Ray,#6,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,21,0,2,2,4,1,0,8,1,1,5,0,2,0,0,0.2,2,-4,True
Hallie Rhodes,#20,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,37,1,2,3,5,1,1,3,1,5,10,0,1,2,2,0.5,12,36,True
Eva Ruse,#15,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,5,0,1,1,0,0,0,2,2,0,0,0,0,0,0,,0,-3,True
Dresha Moore,#1,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,22,2,8,10,0,0,3,3,4,1,5,1,1,0,0,0.3,3,16,True
Helen Holley,#10,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,17,2,3,5,0,0,0,1,3,3,4,1,1,0,0,0.875,7,17,True
Jayden Rhodes,#19,San Diego Toreros,Cal State Fullerton Titans,1,12/20/25,19,1,1,2,0,0,0,1,1,2,4,2,3,2,2,0.75,8,14,True
Antoniette Emma-Nnopu,#7,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,27,5,4,9,3,2,1,4,4,6,12,0,0,2,4,0.5,14,38,False
Makenna Shaffer-Lauer,#13,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,32,1,1,2,1,0,0,2,4,2,6,1,2,2,2,0.417,7,10,False
Lanae Billy,#32,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,35,0,8,8,2,0,0,3,1,3,7,2,6,6,8,0.571,14,24,False
Sydney White,#22,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,32,0,0,0,2,1,0,4,1,3,6,0,0,3,5,0.5,9,12,False
Hannah Robbins,#8,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,36,0,1,1,2,4,0,2,2,5,10,2,4,3,4,0.6,15,38,False
Paris Lauro,#10,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,8,0,3,3,0,0,1,1,1,1,1,0,0,0,0,1.0,2,9,False
Nicole Willardson,#25,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,13,0,2,2,3,0,2,0,1,0,0,0,0,0,2,,0,17,False
Fui Niumeitolu,#12,Weber State Wildcats,Loyola Marymount Lions,1,12/20/25,17,0,1,1,2,0,0,0,1,3,3,0,0,1,1,1.0,7,22,False
Maya Hernandez,#55,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,35,3,2,5,1,1,2,4,4,7,14,0,0,2,4,0.5,16,30,True
Ivana Krajina,#13,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,16,0,0,0,2,1,0,1,4,0,3,0,2,0,0,0.0,0,2,True
Jess Lawson,#0,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,24,3,5,8,2,1,0,2,4,3,7,0,1,2,3,0.429,8,22,True
Andjela Matic,#28,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,30,1,2,3,4,0,0,1,0,4,9,2,4,0,0,0.556,10,26,True
Carly Heidger,#5,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,30,1,3,4,0,2,0,1,4,3,6,2,4,0,0,0.667,8,20,True
Kayla Jones,#24,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,0,-2,True
Ana Milanovic,#7,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,True
Paula Reus Piza,#30,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,11,0,4,4,1,0,1,2,0,1,2,0,1,0,0,0.5,2,8,True
Zawadi Ogot,#54,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,23,1,0,1,0,0,0,0,2,5,9,0,0,3,3,0.556,13,22,True
Allison Clarke,#4,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,22,0,2,2,3,0,0,1,1,0,6,0,5,3,3,0.0,3,2,True
Mari Somvichian,#2,Loyola Marymount Lions,Weber State Wildcats,0,12/20/25,4,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0.0,0,-1,True
Ify Nwaobi,#6,Liberty Flames,Oregon State Beavers,0,12/20/25,32,2,5,7,0,0,3,2,4,4,8,0,0,0,0,0.5,8,24,False
Elisabeth Aegisdottir,#21,Liberty Flames,Oregon State Beavers,0,12/20/25,31,0,1,1,0,0,0,0,3,1,4,0,2,0,0,0.25,2,0,False
Emmy Stout,#17,Liberty Flames,Oregon State Beavers,0,12/20/25,28,0,1,1,1,2,1,1,0,6,16,0,0,2,2,0.375,14,29,False
Avery Mills,#1,Liberty Flames,Oregon State Beavers,0,12/20/25,33,1,4,5,1,1,0,2,1,5,12,3,7,1,1,0.542,14,24,False
Claudia Acin,#4,Liberty Flames,Oregon State Beavers,0,12/20/25,28,0,3,3,2,0,0,1,3,3,5,1,3,0,0,0.7,7,17,False
Lynn Peters,#33,Liberty Flames,Oregon State Beavers,0,12/20/25,12,1,0,1,0,0,1,1,1,4,6,2,2,0,0,0.833,10,21,False
Emma Leon,#24,Liberty Flames,Oregon State Beavers,0,12/20/25,10,0,1,1,1,0,0,1,1,0,0,0,0,0,0,,0,2,False
Lydie Mwamba,#22,Liberty Flames,Oregon State Beavers,0,12/20/25,8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,,0,6,False
Maleah Alexander,#15,Liberty Flames,Oregon State Beavers,0,12/20/25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,False
JaKayla Thompson,#3,Liberty Flames,Oregon State Beavers,0,12/20/25,16,0,2,2,1,0,0,1,0,1,4,0,0,0,0,0.25,2,4,False
Lizzy Williamson,#15,Oregon State Beavers,Liberty Flames,1,12/20/25,14,0,2,2,2,0,2,2,1,0,3,0,0,0,0,0.0,0,8,True
Ally Schimel,#4,Oregon State Beavers,Liberty Flames,1,12/20/25,27,0,1,1,0,1,0,2,2,3,6,2,4,0,0,0.667,8,12,True
Jenna Villa,#3,Oregon State Beavers,Liberty Flames,1,12/20/25,36,0,2,2,1,2,0,2,2,4,8,1,3,4,4,0.562,13,26,True
Kennedie Shuler,#1,Oregon State Beavers,Liberty Flames,1,12/20/25,32,1,5,6,2,0,1,1,2,8,14,1,3,4,5,0.607,21,46,True
Tiara Bolden,#0,Oregon State Beavers,Liberty Flames,1,12/20/25,21,0,3,3,0,1,0,0,1,3,8,1,4,0,0,0.438,7,14,True
Lara Alonso-Basurto,#22,Oregon State Beavers,Liberty Flames,1,12/20/25,12,0,0,0,2,1,2,0,1,1,1,1,1,1,2,1.5,4,24,True
Elisa Mehyar,#16,Oregon State Beavers,Liberty Flames,1,12/20/25,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.0,0,0,True
Nene Sow,#32,Oregon State Beavers,Liberty Flames,1,12/20/25,16,1,5,6,2,0,0,0,1,2,3,0,0,2,2,0.667,6,23,True
Keira Lindemans,#25,Oregon State Beavers,Liberty Flames,1,12/20/25,23,0,1,1,0,1,0,2,1,1,2,1,1,0,0,0.75,3,6,True
Katelyn Field,#2,Oregon State Beavers,Liberty Flames,1,12/20/25,5,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0.0,0,2,True
Cloe Vecina,#31,Oregon State Beavers,Liberty Flames,1,12/20/25,10,0,2,2,1,0,0,0,1,1,3,0,1,0,0,0.333,2,7,True
Yulia Grabovskaia,#55,Washington Huskies,Pacific Tigers,1,12/21/25,14,2,0,2,2,1,0,2,0,3,3,0,0,0,0,1.0,6,20,False
Avery Howell,#2,Washington Huskies,Pacific Tigers,1,12/21/25,17,1,1,2,1,1,0,0,2,3,5,3,4,2,2,0.9,11,29,False
Sayvia Sellers,#0,Washington Huskies,Pacific Tigers,1,12/21/25,23,0,1,1,3,2,2,1,2,5,7,4,6,0,0,1.0,14,48,False
Elle Ladine,#24,Washington Huskies,Pacific Tigers,1,12/21/25,21,0,8,8,4,0,0,2,2,3,11,1,5,0,0,0.318,7,18,False
Hannah Stines,#1,Washington Huskies,Pacific Tigers,1,12/21/25,21,0,2,2,1,2,0,0,0,2,5,0,1,0,0,0.4,4,17,False
Nina Cain,#25,Washington Huskies,Pacific Tigers,1,12/21/25,10,1,0,1,0,1,0,2,1,1,2,0,0,2,2,0.5,4,6,False
Brynn McGaughy,#21,Washington Huskies,Pacific Tigers,1,12/21/25,13,2,2,4,2,1,1,1,1,3,4,0,0,0,0,0.75,6,26,False
Olivia Anderson,#23,Washington Huskies,Pacific Tigers,1,12/21/25,6,1,1,2,0,1,0,0,1,0,2,0,0,0,0,0.0,0,4,False
Shayla Gillmer,#22,Washington Huskies,Pacific Tigers,1,12/21/25,13,2,1,3,1,1,0,0,1,0,1,0,0,2,2,0.0,2,12,False
Sienna Harvey,#35,Washington Huskies,Pacific Tigers,1,12/21/25,17,0,1,1,1,0,0,0,3,9,11,2,4,2,3,0.909,22,44,False
Devin Coppinger,#3,Washington Huskies,Pacific Tigers,1,12/21/25,18,1,1,2,1,1,0,1,1,3,5,2,3,0,0,0.8,8,21,False
Chloe Briggs,#11,Washington Huskies,Pacific Tigers,1,12/21/25,17,2,2,4,3,1,0,0,1,1,3,0,1,2,2,0.333,4,22,False
Teagan Brown,#5,Washington Huskies,Pacific Tigers,1,12/21/25,10,3,2,5,1,0,0,0,0,1,5,0,1,0,2,0.2,2,6,False
Winner Bartholomew,#25,Pacific Tigers,Washington Huskies,0,12/21/25,23,2,2,4,1,0,0,1,2,5,9,0,0,1,2,0.556,11,21,True
Daria Nestorov,#21,Pacific Tigers,Washington Huskies,0,12/21/25,32,0,1,1,5,1,0,3,1,4,10,1,4,0,0,0.45,9,22,True
Nyah Lowery,#15,Pacific Tigers,Washington Huskies,0,12/21/25,20,1,3,4,1,0,0,4,3,2,4,0,1,0,0,0.5,4,2,True
Stella Szabo,#5,Pacific Tigers,Washington Huskies,0,12/21/25,12,0,0,0,0,0,0,1,4,0,1,0,1,0,0,0.0,0,-4,True
Sydney Ward,#10,Pacific Tigers,Washington Huskies,0,12/21/25,24,0,1,1,0,0,2,3,0,3,7,0,2,1,1,0.429,7,8,True
Luisa Anderegg,#11,Pacific Tigers,Washington Huskies,0,12/21/25,18,3,0,3,1,0,0,0,0,2,7,0,3,0,0,0.286,4,6,True
Sophia Mindermann,#8,Pacific Tigers,Washington Huskies,0,12/21/25,26,0,0,0,0,1,0,2,0,3,7,1,5,0,0,0.5,7,5,True
Liv Yergensen,#7,Pacific Tigers,Washington Huskies,0,12/21/25,20,1,2,3,0,0,0,2,0,1,4,0,1,0,0,0.25,2,-2,True
Hannah Burg,#3,Pacific Tigers,Washington Huskies,0,12/21/25,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0,0,2,True
Marina Radocaj,#9,Pacific Tigers,Washington Huskies,0,12/21/25,24,2,1,3,1,1,0,3,1,3,5,0,0,0,1,0.6,6,11,True
Ava Schmidt,#13,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,22,0,3,3,0,1,5,0,4,5,9,4,8,1,2,0.778,15,48,True
Kylee Fox,#30,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,33,2,4,6,0,1,0,2,2,9,16,4,7,1,1,0.688,23,43,True
Sophie Glancey,#12,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,32,6,7,13,2,0,4,1,4,5,13,0,1,9,10,0.385,19,55,True
Ashley Hawkins,#23,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,33,0,3,3,11,1,0,4,1,2,10,1,4,3,7,0.25,8,30,True
Maia Jones,#9,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,34,3,6,9,3,1,0,0,3,5,12,3,6,2,2,0.542,15,43,True
Tyler Gildersleeve-Stiles,#34,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,7,0,2,2,1,0,0,0,0,0,0,0,0,0,0,,0,6,True
Alana Goodchild,#11,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True
Delainey Miller,#20,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,9,0,2,2,1,0,0,1,2,0,1,0,0,0,0,0.0,0,2,True
Sienna Grieger,#6,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,True
Kate Schat,#3,Santa Clara Broncos,North Texas Mean Green,1,12/21/25,6,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0.0,0,-4,True
